title,price_gbp,rating,url,page_num,rating_num,title_length,high_rating
The Purpose Driven Life: What on Earth Am I Here for?,37.19,Three,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,37,3,53,0
The Purest Hook (Second Circle Tattoos #3),12.25,One,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,37,1,42,0
The Picture of Dorian Gray,29.7,Two,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,37,2,26,0
The Paris Wife,36.8,Three,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,37,3,14,0
The Obsession,45.43,One,https://books.toscrape.com/catalogue/the-obsession_268/index.html,37,1,13,0
The Nightingale,26.26,Four,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,37,4,15,1
The New Guy (and Other Senior Year Distractions),44.92,Three,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,37,3,48,0
The Nanny Diaries (Nanny #1),52.53,Five,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,37,5,28,1
The Name of God is Mercy,37.25,Two,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,37,2,24,0
The Maze Runner (The Maze Runner #1),20.93,One,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,37,1,36,0
The Lover's Dictionary,58.09,Two,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,37,2,22,0
The Lonely Ones,43.59,Five,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,37,5,15,1
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,Three,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,38,3,111,0
The Last Painting of Sara de Vos,55.55,Two,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,38,2,32,0
"The Land of 10,000 Madonnas",29.64,Four,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,38,4,27,1
The Infinities,27.41,One,https://books.toscrape.com/catalogue/the-infinities_257/index.html,38,1,14,0
The Husband's Secret,52.51,Five,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,38,5,20,1
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,Three,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,38,3,74,0
The Guns of August,14.54,Two,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,38,2,18,0
The Guernsey Literary and Potato Peel Pie Society,49.53,One,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,38,1,49,0
The Goldfinch,43.58,Three,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,38,3,13,0
The Giver (The Giver Quartet #1),12.3,One,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,38,1,32,0
The Girl with All the Gifts,49.47,Three,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,38,3,27,0
The Girl Who Played with Fire (Millennium Trilogy #2),22.14,Two,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,38,2,53,0
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,One,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,38,1,61,0
The Exiled,43.45,Three,https://books.toscrape.com/catalogue/the-exiled_247/index.html,38,3,10,0
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,Four,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,38,4,60,1
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,Four,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,38,4,92,1
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,Five,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,38,5,131,1
The Devil Wears Prada (The Devil Wears Prada #1),44.29,One,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,38,1,48,0
The Demon-Haunted World: Science as a Candle in the Dark,52.25,Four,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,38,4,56,1
The Day the Crayons Came Home (Crayons),26.33,Five,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,38,5,39,1
The Da Vinci Code (Robert Langdon #2),22.96,Two,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,39,2,37,0
The Cuckoo's Calling (Cormoran Strike #1),19.21,One,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,39,1,41,0
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,Four,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,39,4,77,1
The Complete Poems,41.32,Five,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,39,5,18,1
The Catcher in the Rye,24.55,One,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,39,1,22,0
The Cat in the Hat (Beginner Books B-1),16.26,Two,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,39,2,39,0
The Case for Christ (Cases for Christianity),47.84,One,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,39,1,44,0
The Book Thief,53.49,Two,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,39,2,14,0
The Book of Basketball: The NBA According to The Sports Guy,44.84,Five,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,39,5,59,1
The Blind Side: Evolution of a Game,53.71,Five,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,39,5,35,1
The Autobiography of Malcolm X,23.43,Two,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,39,2,30,0
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,Three,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,39,3,79,0
The Art of Fielding,22.1,One,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,39,1,19,0
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,Two,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,39,2,69,0
Stiff: The Curious Lives of Human Cadavers,36.74,Three,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,39,3,42,0
Spilled Milk: Based on a True Story,49.51,One,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,39,1,35,0
Something Borrowed (Darcy & Rachel #1),48.96,Five,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,39,5,38,1
Something Blue (Darcy & Rachel #2),54.62,One,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,39,1,34,0
Soldier (Talon #3),24.72,Two,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,39,2,18,0
Shopaholic & Baby (Shopaholic #5),46.45,Two,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,39,2,33,0
Seven Days in the Art World,52.33,Two,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,40,2,27,0
Seven Brief Lessons on Physics,30.6,Four,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,40,4,30,1
Scarlet (The Lunar Chronicles #2),14.57,Four,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,40,4,33,1
Sarah's Key,46.29,One,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,40,1,11,0
"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,Five,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,40,5,45,1
Running with Scissors,12.91,Four,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,40,4,21,1
Rogue Lawyer (Rogue Lawyer #1),50.11,Three,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,40,3,30,0
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,Four,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,40,4,87,1
Rework,44.88,Two,https://books.toscrape.com/catalogue/rework_212/index.html,40,2,6,0
Reservations for Two,11.1,Three,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,40,3,20,0
Red: The True Story of Red Riding Hood,28.54,Three,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,40,3,38,0
Ready Player One,19.07,Four,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,40,4,16,1
Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,One,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,40,1,65,0
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,Three,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,40,3,57,0
Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,One,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,40,1,54,0
Packing for Mars: The Curious Science of Life in the Void,56.68,Two,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,40,2,57,0
Outliers: The Story of Success,14.16,One,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,40,1,30,0
Original Fake,31.45,Three,https://books.toscrape.com/catalogue/original-fake_203/index.html,40,3,13,0
Orange Is the New Black,24.61,Two,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,40,2,23,0
One for the Money (Stephanie Plum #1),32.87,Two,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,40,2,37,0
Notes from a Small Island (Notes From a Small Island #1),40.17,One,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,41,1,56,0
Night (The Night Trilogy #1),13.51,One,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,41,1,28,0
Neither Here nor There: Travels in Europe,38.95,Three,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,41,3,41,0
Naked,31.69,Three,https://books.toscrape.com/catalogue/naked_197/index.html,41,3,5,0
Morning Star (Red Rising #3),29.4,One,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,41,1,28,0
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,One,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,41,1,92,0
Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,Two,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,41,2,56,0
Me Talk Pretty One Day,57.6,Two,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,41,2,22,0
Manuscript Found in Accra,34.98,Two,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,41,2,25,0
Lust & Wonder,11.87,Two,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,41,2,13,0
Lila (Gilead #3),12.47,Three,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html,41,3,16,0
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,Two,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,41,2,71,0
Life Without a Recipe,59.04,Five,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,41,5,21,1
Life After Life,26.13,Two,https://books.toscrape.com/catalogue/life-after-life_187/index.html,41,2,15,0
Letter to a Christian Nation,22.2,One,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,41,1,28,0
Let's Pretend This Never Happened: A Mostly True Memoir,45.11,One,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,41,1,55,0
Legend (Legend #1),43.69,Four,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,41,4,18,1
"Lean In: Women, Work, and the Will to Lead",25.02,One,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,41,1,42,0
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,Five,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,41,5,58,1
Lady Renegades (Rebel Belle #3),53.04,Five,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,41,5,31,1
Jurassic Park (Jurassic Park #1),44.97,One,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,42,1,32,0
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,One,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,42,1,92,0
Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,Three,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,42,3,56,0
Into the Wild,56.7,Five,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,42,5,13,1
Inferno (Robert Langdon #4),41.0,Five,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,42,5,27,1
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,Three,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,42,3,80,0
If I Run (If I Run #1),49.97,Four,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,42,4,22,1
I've Got Your Number,19.69,One,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,42,1,20,0
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,Two,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,42,2,76,0
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,Three,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,42,3,89,0
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,Two,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,42,2,74,0
House of Leaves,54.89,One,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,42,1,15,0
Horrible Bear!,37.52,Two,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,42,2,14,0
Holidays on Ice,51.07,Two,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,42,2,15,0
Heir to the Sky,44.07,Four,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,42,4,15,1
Green Eggs and Ham (Beginner Books B-16),10.79,Four,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,42,4,40,1
"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,One,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,42,1,36,0
Gratitude,26.66,Five,https://books.toscrape.com/catalogue/gratitude_163/index.html,42,5,9,1
Gone Girl,37.6,Five,https://books.toscrape.com/catalogue/gone-girl_162/index.html,42,5,9,1
Golden (Heart of Dread #3),42.21,Four,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,42,4,26,1
Girl in the Blue Coat,46.83,Two,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,43,2,21,0
"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,Two,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,43,2,40,0
"Friday Night Lights: A Town, a Team, and a Dream",51.22,Three,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,43,3,48,0
Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,Four,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,43,4,46,1
Fifty Shades Freed (Fifty Shades #3),15.36,Five,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,43,5,36,1
Fellside,38.62,One,https://books.toscrape.com/catalogue/fellside_155/index.html,43,1,8,0
Extreme Prey (Lucas Davenport #26),25.4,Three,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,43,3,34,0
Eragon (The Inheritance Cycle #1),43.87,Three,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,43,3,33,0
Eclipse (Twilight #3),18.74,One,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,43,1,21,0
Dune (Dune #1),54.86,One,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,43,1,14,0
Dracula,52.62,Three,https://books.toscrape.com/catalogue/dracula_150/index.html,43,3,7,0
Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,One,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,43,1,54,0
Disrupted: My Misadventure in the Start-Up Bubble,15.28,Five,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,43,5,49,1
Dead Wake: The Last Crossing of the Lusitania,39.24,Five,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,43,5,45,1
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,One,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,43,1,69,0
Darkfever (Fever #1),56.02,One,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,43,1,20,0
Dark Places,23.9,Five,https://books.toscrape.com/catalogue/dark-places_144/index.html,43,5,11,1
Crazy Rich Asians (Crazy Rich Asians #1),49.13,Five,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,43,5,40,1
Counting Thyme,10.62,One,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,43,1,14,0
Cosmos,36.17,Two,https://books.toscrape.com/catalogue/cosmos_141/index.html,43,2,6,0
Civilization and Its Discontents,59.95,Two,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,44,2,32,0
Cinder (The Lunar Chronicles #1),26.09,One,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,44,1,32,0
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,Two,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,44,2,62,0
Career of Evil (Cormoran Strike #3),24.72,Two,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,44,2,35,0
Breaking Dawn (Twilight #4),35.28,Five,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,44,5,27,1
Brave Enough,51.32,Five,https://books.toscrape.com/catalogue/brave-enough_135/index.html,44,5,12,1
Boy Meets Boy,21.12,Three,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,44,3,13,0
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,Two,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,44,2,90,0
Blink: The Power of Thinking Without Thinking,21.74,Five,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,44,5,45,1
Black Flags: The Rise of ISIS,40.87,One,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,44,1,29,0
"Black Butler, Vol. 1 (Black Butler #1)",49.31,One,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,44,1,38,0
Big Little Lies,22.11,One,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,44,1,15,0
Between Shades of Gray,20.79,Five,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,44,5,22,1
Best of My Love (Fool's Gold #20),27.41,Two,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,44,2,33,0
Beowulf,38.35,Two,https://books.toscrape.com/catalogue/beowulf_126/index.html,44,2,7,0
Beautiful Creatures (Caster Chronicles #1),21.55,Five,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,44,5,42,1
Awkward,38.02,Two,https://books.toscrape.com/catalogue/awkward_124/index.html,44,2,7,0
Ash,22.06,Four,https://books.toscrape.com/catalogue/ash_123/index.html,44,4,3,1
Are We There Yet?,10.66,Three,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,44,3,17,0
Are We Smart Enough to Know How Smart Animals Are?,56.58,One,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,44,1,50,0
Annie on My Mind,36.83,Five,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,45,5,16,1
And Then There Were None,35.01,Two,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,45,2,24,0
A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,Four,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,45,4,67,1
A Visit from the Goon Squad,14.08,Five,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,45,5,27,1
A Storm of Swords (A Song of Ice and Fire #3),31.22,Two,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,45,2,45,0
A Heartbreaking Work of Staggering Genius,54.29,Five,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,45,5,41,1
8 Keys to Mental Health Through Exercise,31.04,One,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,45,1,40,0
#GIRLBOSS,50.96,One,https://books.toscrape.com/catalogue/girlboss_113/index.html,45,1,9,0
"The Suffragettes (Little Black Classics, #96)",11.89,Two,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,45,2,45,0
The Sense of an Ending,31.38,Three,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,45,3,22,0
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,One,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,45,1,64,0
The Course of Love,16.78,Three,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,45,3,18,0
Sugar Rush (Offensive Line #2),24.42,One,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,45,1,30,0
"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,Three,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,45,3,45,0
"Run, Spot, Run: The Ethics of Keeping Pets",20.02,One,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,45,1,42,0
New Moon (Twilight #2),12.86,Four,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,45,4,22,1
Life,31.58,Five,https://books.toscrape.com/catalogue/life_104/index.html,45,5,4,1
Kindle Paperwhite User's Guide,34.0,Three,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,45,3,30,0
H is for Hawk,57.42,Five,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,45,5,13,1
Girl Online On Tour (Girl Online #2),53.47,One,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,45,1,36,0
"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,Five,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,46,5,40,1
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,Four,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,46,4,84,1
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,Four,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,46,4,54,1
While You Were Mine,41.32,Five,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,46,5,19,1
Where Lightning Strikes (Bleeding Stars #3),39.77,Three,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,46,3,43,0
When I'm Gone,51.96,Three,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,46,3,13,0
Ways of Seeing,39.51,Five,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,46,5,14,1
"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,One,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,46,1,42,0
Vampire Girl (Vampire Girl #1),53.82,Two,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,46,2,30,0
Twenty Love Poems and a Song of Despair,30.95,Four,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,46,4,39,1
Travels with Charley: In Search of America,57.82,Five,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,46,5,42,1
Three Wishes (River of Time: California #1),44.18,Two,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,46,2,43,0
This One Moment (Pushing Limits #1),48.71,One,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,46,1,35,0
The Zombie Room,19.69,Five,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,46,5,15,1
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,Two,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,46,2,72,0
The Tumor,41.56,Five,https://books.toscrape.com/catalogue/the-tumor_85/index.html,46,5,9,1
The Story of Hong Gildong,43.19,Four,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,46,4,25,1
The Silent Wife,12.34,Five,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,46,5,15,1
The Silent Twin (Detective Jennifer Knight #3),36.25,Three,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,46,3,46,0
The Selfish Gene,29.45,One,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,46,1,16,0
The Secret Healer,34.56,Three,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,47,3,17,0
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,Three,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,47,3,70,0
